"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2736,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,2,2026-05-10,"每周日13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-28,2,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2735,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,7,2026-05-10,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,7,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2734,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,李惠阳(092261),,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-05-10,"每周六13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-28,9,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2733,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,周天泰(687288),,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-05-10,"每周六08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,2,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2732,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,侯雨杉(624320),,"春季,暑假,秋季,寒假",,正常,2026-09-05,2026-09-05,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-05-10,"每周六08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-27,6,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-27,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2751,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,曾顺妮(415285),,"春季,暑假,秋季,寒假",,正常,2026-09-27,2026-09-27,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2026-05-08,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-30,0,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-30,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2750,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,李茜(440141),,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,4,2026-05-08,"每周六13:30-15:30,15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-29,2,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2749,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-19,2026-09-19,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-05-08,"每周六08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,0,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2748,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-27,2026-09-27,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-05-08,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-30,0,国外考试部,八方24品教学区,八方虚拟教室1,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-30,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2747,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,李茜(440141),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,5,2026-05-08,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,4,国外考试部,八方24品教学区,八方虚拟教室1,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2746,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,张淼依(246195),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2026-05-08,"每周日13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-29,5,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2745,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,黄柳(713865),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-05-08,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,1,国外考试部,天马教学区,天马虚拟教室3（407教室）,班级刷卡,6人,国外考试部,天马教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2744,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,罗婷(132283),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2026-05-08,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,6,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2742,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-05-08,"每周六08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-28,5,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2741,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2026-05-08,"每周六13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-28,7,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2739,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-05-08,"每周六08:00-10:00,10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-28,0,国外考试部,天马教学区,天马虚拟教室3（407教室）,班级刷卡,6人,国外考试部,天马教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2708,雅思直通车初级课程（Pro）,雅思直通车初级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,19800.00,江芷仪(446891),,暑假,,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2025-12-23,"周六13:30-15:30,15:40-17:40","有教材,开课前领取",2027-01-28,2,国外考试部,天马教学区,天马虚拟教室3（407教室）,班级刷卡,6人,国外考试部,天马教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2732,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,冯佳晨(705240),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2026-08-01,"周日08:00-10:00,10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,1,国外考试部,芙蓉,芙蓉广场16-A10教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2727,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-19,2026-09-19,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-04-30,"每周六08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,0,国外考试部,八方24品教学区,八方虚拟教室1,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2726,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,2,2026-04-30,"每周日08:00-10:00, 10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,1,国外考试部,八方24品教学区,八方虚拟教室1,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2722,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-04-30,"每周六13:30-15:30,15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-28,4,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2721,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-04-30,"每周日13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-01-29,0,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2720,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,曾顺妮(415285),,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2026-04-30,"秋季每周六08::00-10:00,10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-28,2,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-28,3,4,
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0032A,博文口才 4（秋）,博文妙笔L4秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季上B1班,四年级博文妙笔秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,刘雨晨(640812),BW427B0032B,秋季上,秋季上,正常,2026-09-05,2026-09-05,已审核,走读,常规面授,常规面授,,19,2026-02-27,周六10:40-12:30,"有教材,开课前领取",2026-09-26,19,素养素质(智学),星沙筑梦206教室,星沙筑梦206教室,班级刷卡,15人,素养,星沙筑梦教学区,2026-09-26,10,12,语商表达4
"高中班级部",数学,数学,数学,GRSXB768,高二数学秋季志高班,十一年级数学秋季B1班（面授）,通用,18,18,2160,2160,120.0,"	0.00",B1,B1,B体系,B体系,十一年级数学秋季B1班,高二数学秋季志高班,否,,连季续,高二,十一年级,高二,3420.00,杨子佳(438295),,秋季,秋季,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,15,2026-07-31,周日13:20-15:20,"有教材,开课前领取",2026-12-27,15,高中部,银盆岭401教室,银盆岭401教室,班级刷卡,25人,本地班课,银盆岭教学区,2026-12-27,10,15,高二数学
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0035A,博文口才 4（秋）,博文妙笔L4秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季上B1班,四年级博文妙笔秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,陈力僮(454078),BW427B0035B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,20,2026-02-27,周日13:50-15:40,"有教材,开课前领取",2026-10-06,20,素养素质(智学),洋湖新城318教室,洋湖新城318教室,班级刷卡,15人,素养,洋湖新城教学区,2026-10-04,10,12,语商表达4
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227B0092A,双语绘本2C（秋）,双语故事表演L2秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2秋季上B2班,二年级双语故事表演秋季上L2班,否,,连季续,二年级,二年级,二年级,840.00,李林(580732),PM227B0092B,秋季上,秋季上,正常,2026-09-04,2026-09-04,已审核,走读,常规面授,常规面授,,0,2026-02-27,周五18:40-20:30,"有教材,开课前领取",2026-09-22,2,素养素质(智学),井湾子教学区213教室,井湾子教学区213教室,班级刷卡,15人,素养,井湾子教学区,2026-09-25,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM527B0064A,双语绘本C5（秋）,双语故事表演L5秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L5,L5,常规体系,常规体系,双语故事表演L5秋季上B2班,五年级双语故事表演秋季上L5班,否,,连季续,五年级,五年级,五年级,800.00,谢紫娟(254697),PM527B0064B,秋季上,秋季上,正常,2026-09-05,2026-09-05,已审核,走读,常规面授,常规面授,,22,2026-02-27,周六16:00-17:50,"有教材,开课前领取",2026-09-26,22,素养素质(智学),东塘206教室,东塘206教室,班级刷卡,15人,素养,东塘教学区,2026-09-26,10,12,故事会5
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM127B0036A,双语绘本1C（秋）,双语故事表演L1秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L1,L1,常规体系,常规体系,双语故事表演L1秋季上B2班,一年级双语故事表演秋季上L1班,否,,连季续,一年级,一年级,一年级,840.00,胡晓洁(443728),PM127B0036B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,16,2026-02-27,周日13:50-15:40,"有教材,开课前领取",2026-10-06,15,素养素质(智学),西子花苑旗舰店203教室,西子花苑旗舰店203教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-10-04,10,12,分级阅读1
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW527B0041A,博文口才 5（秋）,博文妙笔L5秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L5,L5,常规体系,常规体系,博文妙笔L5秋季上B1班,五年级博文妙笔秋季上L5班,否,,连季续,五年级,五年级,五年级,800.00,罗瑶(237674),BW527B0041B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,18,2026-02-27,周日08:30-10:20,"有教材,开课前领取",2026-10-06,13,素养素质(智学),梅岭国际214教室,梅岭国际214教室,班级刷卡,15人,素养,梅岭国际教学区,2026-10-04,10,12,语商表达5
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227B0098A,双语绘本2C（秋）,双语故事表演L2秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2秋季上B2班,二年级双语故事表演秋季上L2班,否,,连季续,二年级,二年级,二年级,840.00,张甜(174931),PM227B0098B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,15,2026-02-27,周日08:30-10:20,"有教材,开课前领取",2026-10-06,15,素养素质(智学),西子花苑旗舰店301教室,西子花苑旗舰店301教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-10-04,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327B0194A,双语绘本3C（秋）,双语故事表演L3秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3秋季上B2班,三年级双语故事表演秋季上L3班,否,,连季续,三年级,三年级,三年级,800.00,李妮(034955),PM327B0194B,秋季上,秋季上,正常,2026-09-05,2026-09-05,已审核,走读,常规面授,常规面授,,18,2026-03-26,周六08:30-10:20,"有教材,开课前领取",2026-09-26,18,素养素质(智学),西子花苑旗舰店208教室,西子花苑旗舰店208教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-09-26,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM627B0041A,双语绘本C6（秋）,双语故事表演L6秋季上B2班,通用,4,4,440,440,110.0,"	0.00",L6,L6,常规体系,常规体系,双语故事表演L6秋季上B2班,六年级双语故事表演秋季上L6班,否,,连季续,六年级(小学),六年级,六年级,800.00,龙治义(383134),PM627B0041B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,19,2026-02-27,周日10:40-12:30,"有教材,开课前领取",2026-10-06,20,素养素质(智学),西子花苑旗舰店304教室,西子花苑旗舰店304教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-10-04,10,12,故事会6
