"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PMS227B0023A,双语绘本PK（秋）,双语故事表演预备级S2秋季上B2班,通用,4,4,360,360,90.0,"	0.00",S2,S2,常规体系,常规体系,双语故事表演预备级S2秋季上B2班,S2双语故事表演秋季上S2班,否,,连季续,S2,S2,S2,900.00,刘丹(666965),PMS227B0023B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,10,2026-08-29,周日16:00-17:30,"有教材,开课前领取",2026-09-27,2,素养素质(智学),二十四品310教室,二十四品310教室,班级刷卡,10人,素养,二十四品教学区,2026-10-04,7,7,分级阅读K
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PMS327B0819B,双语绘本K（秋）,双语故事表演S3秋季下B1班,通用,12,12,1080,1080,90.0,"	0.00",S3,S3,常规体系,常规体系,双语故事表演S3秋季下B1班,S3双语故事表演秋季下S3班,否,,连季续,S3,S3,S3,1890.00,周梓玉(634367),PMS327B0819A,秋季下,秋季下,正常,2026-10-11,2026-10-11,已审核,走读,常规面授,常规面授,,15,2026-08-19,周日16:00-17:30,"有教材,开课前领取",2026-12-27,9,素养素质(智学),时光汇211教室,时光汇211教室,班级刷卡,15人,素养,时光汇教学区,2026-12-27,10,12,分级阅读K
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0827B,博文口才 4（秋）,博文妙笔L4秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季下B1班,四年级博文妙笔秋季下L4班,否,,连季续,四年级,四年级,四年级,2400.00,杨易佳慧(265407),BW427B0001A,秋季下,秋季下,正常,2026-10-10,2026-10-10,已审核,走读,常规面授,常规面授,,18,2026-08-27,周六 08:30-10:20,"有教材,开课前领取",2026-12-26,1,素养素质(智学),湘江世纪城308教室,湘江世纪城308教室,班级刷卡,15人,素养,湘江世纪城教学区,2026-12-26,10,12,语商表达4
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2750B,雅思大学生直通车高级班（平时班B）,雅思大学生直通车高级班（FY26-B）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,张瑾芳(309823),,"春季,暑假,秋季,寒假",,正常,2026-10-03,2026-10-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-20,"周二至周六08:00-10:00,10:10-12:10,13:30-15:30
","有教材,开课前领取",2026-10-24,0,国外考试部,天马,天马08教室,班级刷卡,6人,国外考试部,天马教学区,2026-10-24,4,5,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2750A,雅思大学生直通车高级班（平时班A）,雅思大学生直通车高级班（FY26-A）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,李彦霖(662068),,"春季,暑假,秋季,寒假",,正常,2026-09-09,2026-09-09,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-29,"周二至周六08:00-10:00,10:10-12:10,13:30-15:30","有教材,开课前领取",2026-10-01,0,国外考试部,天马,天马08教室,班级刷卡,6人,国外考试部,天马教学区,2026-10-01,4,5,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2749B,雅思大学生直通车高级班（B）,雅思大学生直通车高级班（FY26-B）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,崔婉鑫(724875),,"春季,暑假,秋季,寒假",,正常,2026-10-11,2026-10-11,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,2,2026-08-13,"周日10:10-12:10,13:30-15:30,15:40-17:40","有教材,开课前领取",2027-01-19,1,国外考试部,天马教学区,天马V235教室,班级刷卡,6人,国外考试部,天马教学区,2027-01-19,4,5,
"国外考试部",英语,英语,,GYSY01033A,Global Primary 英语 Prep 1A,Global Primary 英语 Prep 1A（Prep 1A）,Global Primary 英语,48,48,2880,2880,60.0,120.00,国际教育,国际教育,常规体系,常规体系,Global Primary 英语 Prep 1A,Global Primary 英语 Prep 1A,否,,可续,,,,9900.00,唐茜(660071),,"春季,暑假,秋季,寒假",,正常,2026-09-27,2026-09-27,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,3,2026-08-22,春秋季周日16:00-18:00，寒暑假集中上课,"有教材,开课前领取",2027-03-07,0,国际教育青少部,芙蓉广场,芙蓉广场5-09教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-03-07,3,4,
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW327B0725B,博文口才 3（秋）,博文妙笔L3秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L3,L3,常规体系,常规体系,博文妙笔L3秋季下B1班,三年级博文妙笔秋季下L3班,否,,连季续,三年级,三年级,三年级,2400.00,宋宇晖(361477),BW327B0725A,秋季下,秋季下,正常,2026-10-18,2026-10-18,已审核,走读,常规面授,常规面授,,18,2026-08-03,周日10:40-12:30,"有教材,开课前领取",2027-01-03,0,素养素质(智学),时光汇204教室,时光汇204教室,班级刷卡,15人,素养,时光汇教学区,2027-01-03,10,12,语商表达3
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW627B0750B,博文口才 6（秋）,博文妙笔L6秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L6,L6,常规体系,常规体系,博文妙笔L6秋季下B1班,六年级博文妙笔秋季下L6班,否,,连季续,六年级(小学),六年级,六年级,2400.00,杨易佳慧(265407),BW627B0750A,秋季下,秋季下,正常,2026-10-17,2026-10-17,已审核,走读,常规面授,常规面授,,18,2026-08-10,周六10:40-12:30,"有教材,开课前领取",2027-01-02,8,素养素质(智学),湘江世纪城306教室,湘江世纪城306教室,班级刷卡,15人,素养,湘江世纪城教学区,2027-01-02,10,12,语商表达6
"素养智学部",数学,数学,数学,SXZH4B0723B,思维智慧4A（秋）,四年级数学秋季下A2服务（默认A）,通用,12,12,1440,1440,120.0,"	0.00",TG,TG,常规体系,常规体系,四年级数学秋季下A2服务,四年级数学A秋季下智慧学习空间,否,,连季续,四年级,四年级,四年级,2400.00,向倩(415620),SXZH4B0723A,秋季下,秋季下,正常,2026-10-17,2026-10-17,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,22,2026-08-20,周六13:50-15:50,"有教材,开课前领取",2027-01-02,3,学习机托管(智学),湘江世纪城218教室,湘江世纪城218教室,班级刷卡,20人,学习机托管,湘江世纪城教学区,2027-01-02,8,12,四年级数学
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW427B0749B,脑力思维4A（秋）,脑力与思维L4秋季下A2班,通用,12,12,1320,1320,110.0,"	0.00",L4,L4,常规体系,常规体系,脑力与思维L4秋季下A2班,四年级脑力与思维秋季下L4班,否,,连季续,四年级,四年级,四年级,2400.00,谭欣佳(158017),SW427B0749A,秋季下,秋季下,正常,2026-10-17,2026-10-17,已审核,走读,常规面授,常规面授,,18,2026-08-08,周六10:40-12:30,"有教材,开课前领取",2027-01-02,7,素养素质(智学),井湾子教学区213教室,井湾子教学区213教室,班级刷卡,15人,素养,井湾子教学区,2027-01-02,10,12,思维4
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW127B0824B,脑力思维1B（秋）,脑力与思维L1秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L1,L1,常规体系,常规体系,脑力与思维L1秋季下B1班,一年级脑力与思维秋季下L1班,否,,连季续,一年级,一年级,一年级,2520.00,张需琴(202585),SW127B0824A,秋季下,秋季下,正常,2026-10-18,2026-10-18,已审核,走读,常规面授,常规面授,,15,2026-08-24,周日08:30-10:20,"有教材,开课前领取",2027-01-03,3,素养素质(智学),梅岭国际207教室,梅岭国际207教室,班级刷卡,15人,素养,梅岭国际教学区,2027-01-03,10,12,思维1
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW627B0750A,博文口才 6（秋）,博文妙笔L6秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L6,L6,常规体系,常规体系,博文妙笔L6秋季上B1班,六年级博文妙笔秋季上L6班,否,,连季续,六年级(小学),六年级,六年级,800.00,杨易佳慧(265407),BW627B0750B,秋季上,秋季上,正常,2026-09-12,2026-09-12,已审核,走读,常规面授,常规面授,,18,2026-08-10,周六10:40-12:30,"有教材,开课前领取",2026-10-10,7,素养素质(智学),湘江世纪城306教室,湘江世纪城306教室,班级刷卡,15人,素养,湘江世纪城教学区,2026-10-10,10,12,语商表达6
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW427B0749A,脑力思维4A（秋）,脑力与思维L4秋季上A2班,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,脑力与思维L4秋季上A2班,四年级脑力与思维秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,谭欣佳(158017),SW427B0749B,秋季上,秋季上,正常,2026-09-12,2026-09-12,已审核,走读,常规面授,常规面授,,18,2026-08-08,周六10:40-12:30,"有教材,开课前领取",2026-10-10,7,素养素质(智学),井湾子教学区213教室,井湾子教学区213教室,班级刷卡,15人,素养,井湾子教学区,2026-10-10,10,12,思维4
"智慧学习部",语文,语文,语文,YWZH7B27033A,YW秋季智慧学习空间7B,学习机托管七年级语文秋季上B1服务,通用,4,4,480,480,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级语文秋季上B1服务,YW秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,800.00,刘蕊(703456),YWZH7B27033B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-05,周日13:50-15:50,"有教材,开课前领取",2026-09-27,4,学习机托管(智慧),钰龙天下自习室01,钰龙天下自习室01,班级刷卡,20人,学习机托管,钰龙天下教学区,2026-09-27,8,12,初一语文
"智慧学习部",语文,语文,语文,YWZH7B27033B,YW秋季智慧学习空间7B,学习机托管七年级语文秋季下B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级语文秋季下B1服务,YW秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,刘蕊(703456),YWZH7B27033A,秋季下,秋季下,正常,2026-10-18,2026-10-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-05,周日13:50-15:50,"有教材,开课前领取",2027-01-03,4,学习机托管(智慧),钰龙天下自习室01,钰龙天下自习室01,班级刷卡,20人,学习机托管,钰龙天下教学区,2027-01-03,8,12,初一语文
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0051B,取消博文口才 4（秋）,取消博文妙笔L4秋季下B1班,通用,12,0,1320,1320,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季下B1班,四年级博文妙笔秋季下L4班,否,,连季续,四年级,四年级,四年级,2400.00,陈镜如(433197),BW427B0051A,秋季下,秋季下,取消班,2026-10-07,,已审核,走读,常规面授,常规面授,,0,2026-08-08,周六16:00-17:50,"有教材,开课前领取",,0,素养素质(智学),中信307教室,中信307教室,班级刷卡,15人,素养,中信教学区,2026-12-26,10,12,语商表达4
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW527B0818B,取消脑力思维5B（秋）,取消脑力与思维L5秋季下B1班,通用,12,0,1320,1320,110.0,"	0.00",L5,L5,常规体系,常规体系,脑力与思维L5秋季下B1班,五年级脑力与思维秋季下L5班,否,,连季续,五年级,五年级,五年级,2400.00,黄玉婷(684433),SW527B0818A,秋季下,秋季下,取消班,2026-10-07,,已审核,走读,常规面授,常规面授,,0,2026-08-18,周六13:50-15:40,"有教材,开课前领取",,0,素养素质(智学),月亮岛204教室,月亮岛204教室,班级刷卡,15人,素养,月亮岛教学区,2026-12-26,10,12,思维5
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW527B0818A,取消脑力思维5B（秋）,取消脑力与思维L5秋季上B1班,通用,4,0,440,440,110.0,"	0.00",L5,L5,常规体系,常规体系,脑力与思维L5秋季上B1班,五年级脑力与思维秋季上L5班,否,,连季续,五年级,五年级,五年级,800.00,黄玉婷(684433),SW527B0818B,秋季上,秋季上,取消班,2026-09-05,,已审核,走读,常规面授,常规面授,,0,2026-08-18,周六13:50-15:40,"有教材,开课前领取",,0,素养素质(智学),月亮岛204教室,月亮岛204教室,班级刷卡,15人,素养,月亮岛教学区,2026-09-26,10,12,思维5
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0051A,取消博文口才 4（秋）,取消博文妙笔L4秋季上B1班,通用,4,0,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季上B1班,四年级博文妙笔秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,陈镜如(433197),BW427B0051B,秋季上,秋季上,取消班,2026-09-05,,已审核,走读,常规面授,常规面授,,0,2026-08-08,周六16:00-17:50,"有教材,开课前领取",,0,素养素质(智学),中信307教室,中信307教室,班级刷卡,15人,素养,中信教学区,2026-09-26,10,12,语商表达4
"智慧学习部",语文,语文,语文,YWZH7B27000164B,取消YW秋季智慧学习空间7B取消,取消学习机托管七年级语文秋季下B1服务,通用,12,0,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级语文秋季下B1服务,YW秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,卢湘林(358181),YWZH7B27000164A,秋季下,秋季下,取消班,2026-10-18,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日16:00-18:00,"有教材,开课前领取",,5,学习机托管(智慧),当代滨江208自习室,当代滨江208自习室,班级刷卡,20人,学习机托管,当代滨江智慧空间,2027-01-03,8,12,初一语文
"智慧学习部",数学,数学,数学,SXZH7B2700062B,取消SX秋季智慧学习空间7A取消,取消学习机托管七年级数学秋季下A2服务,通用,12,0,1440,1440,120.0,"	0.00",A2,A2,A体系,A体系,学习机托管七年级数学秋季下A2服务,SX秋季智慧学习空间7A,否,,连季续,初一,七年级,七年级,2400.00,韩晓颖(612622),SXZH7B2700062A,秋季下,秋季下,取消班,2026-10-18,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日08:30-10:30,"有教材,开课前领取",,2,学习机托管(智慧),洋湖新城309自习室,洋湖新城309自习室,班级刷卡,20人,学习机托管,洋湖新城智慧空间,2027-01-03,8,12,初一数学
"智慧学习部",数学,数学,数学,SXZH7B27095B,取消SX秋季智慧学习空间7B取消,取消学习机托管七年级数学秋季下B1服务,通用,12,0,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级数学秋季下B1服务,SX秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,谢顺意(703455),SXZH7B27095A,秋季下,秋季下,取消班,2026-10-18,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日16:00-18:00,"有教材,开课前领取",,3,学习机托管(智慧),星沙筑梦自习室9,星沙筑梦自习室9,班级刷卡,20人,学习机托管,星沙筑梦教学区,2027-01-03,8,12,初一数学
"智慧学习部",语文,语文,语文,YWZH7B27000164A,取消YW秋季智慧学习空间7B取消,取消学习机托管七年级语文秋季上B1服务,通用,4,0,480,480,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级语文秋季上B1服务,YW秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,800.00,卢湘林(358181),YWZH7B27000164B,秋季上,秋季上,取消班,2026-09-06,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日16:00-18:00,"有教材,开课前领取",,5,学习机托管(智慧),当代滨江208自习室,当代滨江208自习室,班级刷卡,20人,学习机托管,当代滨江智慧空间,2026-09-27,8,12,初一语文
"智慧学习部",数学,数学,数学,SXZH7B27095A,取消SX秋季智慧学习空间7B取消,取消学习机托管七年级数学秋季上B1服务,通用,4,0,480,480,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级数学秋季上B1服务,SX秋季智慧学习空间7B,否,,连季续,初一,七年级,七年级,800.00,谢顺意(703455),SXZH7B27095B,秋季上,秋季上,取消班,2026-09-06,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日16:00-18:00,"有教材,开课前领取",,4,学习机托管(智慧),星沙筑梦自习室9,星沙筑梦自习室9,班级刷卡,20人,学习机托管,星沙筑梦教学区,2026-09-27,8,12,初一数学
"智慧学习部",数学,数学,数学,SXZH7B2700062A,取消SX秋季智慧学习空间7A取消,取消学习机托管七年级数学秋季上A2服务,通用,4,0,480,480,120.0,"	0.00",A2,A2,A体系,A体系,学习机托管七年级数学秋季上A2服务,SX秋季智慧学习空间7A,否,,连季续,初一,七年级,七年级,800.00,韩晓颖(612622),SXZH7B2700062B,秋季上,秋季上,取消班,2026-09-06,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-08-05,周日08:30-10:30,"有教材,开课前领取",,2,学习机托管(智慧),洋湖新城309自习室,洋湖新城309自习室,班级刷卡,20人,学习机托管,洋湖新城智慧空间,2026-09-27,8,12,初一数学
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW275B0019,SX秋季毕业指导专项5,五年级脑力与思维秋季ZT1班,通用,10,10,1200,1200,120.0,"	0.00",ZT1,ZT1,专项体系,专项体系,五年级脑力与思维秋季ZT1班,五年级脑力与思维秋季专题班,否,,不可续,五年级,五年级,五年级,1200.00,张媛媛(164583),,秋季,秋季,正常,2026-10-16,2026-10-16,已审核,走读,常规面授,常规面授,,15,2026-08-27,周五18:30-20:30,"有教材,开课前领取",2026-12-18,0,素养素质(智学),雨花家园302教室,雨花家园302教室,班级刷卡,15人,素养,雨花家园教学区,2026-12-18,7,9,思维5
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW327B0726A,脑力思维3B（秋）,脑力与思维L3秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L3,L3,常规体系,常规体系,脑力与思维L3秋季上B1班,三年级脑力与思维秋季上L3班,否,,连季续,三年级,三年级,三年级,800.00,杨丽萍(618473),SW327B0726B,秋季上,秋季上,正常,2026-09-05,2026-09-05,已审核,走读,常规面授,常规面授,,15,2026-08-13,周六10:40-12:30,"有教材,开课前领取",2026-09-26,6,素养素质(智学),中信306教室,中信306教室,班级刷卡,15人,素养,中信教学区,2026-09-26,10,12,思维3
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW327B0726B,脑力思维3B（秋）,脑力与思维L3秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L3,L3,常规体系,常规体系,脑力与思维L3秋季下B1班,三年级脑力与思维秋季下L3班,否,,连季续,三年级,三年级,三年级,2400.00,杨丽萍(618473),SW327B0726A,秋季下,秋季下,正常,2026-10-07,2026-10-10,已审核,走读,常规面授,常规面授,,15,2026-08-13,周六10:40-12:30,"有教材,开课前领取",2026-12-26,6,素养素质(智学),中信306教室,中信306教室,班级刷卡,15人,素养,中信教学区,2026-12-26,10,12,思维3
"素养智学部",书法,书法,书法,XZ228A00022,素质成长营（写字2）（暑）,一年级书法暑假ZT1班,通用,10,10,900,900,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,一年级书法暑假ZT1班,一年级书法暑假ZT1班,否,,不可续,一年级,一年级,一年级,975.00,朱庆香(342027),,暑假,暑假,正常,2027-07-09,2027-07-09,已审核,走读,常规面授,常规面授,,15,2026-08-19,每天10:40-12:10（上5休1）,"有教材,开课前领取",2027-07-19,0,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2027-07-19,7,8,书法2
"素养智学部",书法,书法,书法,XZ127D0025B,素质成长营（写字1）（春）,S3书法春季下ZT1班（默认线下）,通用,12,12,1080,1080,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,S3书法春季下ZT1班,S3书法春季下ZT1班,否,,不可续,S3,S3,S3,1170.00,朱庆香(342027),XZ127D0025A,春季下,春季下,正常,2027-04-03,2027-04-03,已审核,走读,常规面授,常规面授,,15,2026-08-19,周六10:40-12:10,"有教材,开课前领取",2027-06-19,0,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2027-06-19,7,8,书法1
"素养智学部",书法,书法,书法,XZ127D0025A,素质成长营（写字1）（春）,S3书法春季上ZT1班（默认线下）,通用,4,4,360,360,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,S3书法春季上ZT1班,S3书法春季上ZT1班,否,,不可续,S3,S3,S3,390.00,朱庆香(342027),XZ127D0025B,春季上,春季上,正常,2027-03-06,2027-03-06,已审核,走读,常规面授,常规面授,,15,2026-08-19,周六10:40-12:10,"有教材,开课前领取",2027-03-27,0,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2027-03-27,7,8,书法1
"素养智学部",书法,书法,书法,XZ127C0025,素质成长营（写字1）（寒）,S3书法寒假ZT1班（默认线下1）,通用,9,9,810,810,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,S3书法寒假ZT1班,S3书法寒假ZT1班,否,,不可续,S3,S3,S3,877.50,朱庆香(342027),,寒假,寒假,正常,2027-01-09,2027-01-09,已审核,走读,常规面授,常规面授,,15,2026-08-19,每天10:40-12:10,"有教材,开课前领取",2027-01-17,1,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2027-01-17,7,8,书法1
"国外考试部",全科,"阅读,写作,听力,口语",,FBQ2707,雅思大学生6.5分封闭营（1）,雅思大学生6.5分封闭营（FY25）,IELTS进阶班,68,90,8160,8160,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思大学生6.5分封闭营,雅思大学生6.5分封闭营,否,,可续,,,,23800.00,李婷婷(122952),,"春季,暑假,秋季,寒假",,正常,2026-09-09,2026-09-09,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-23,周一至周六08:00-18:00上课，19:00-21:00晚自习,"有教材,开课前领取",2026-09-29,0,国外考试部,天马教学区,天马07教室,班级刷卡,12人,国外考试部,天马教学区,2026-09-29,6,7,
"素养智学部",围棋,围棋,围棋,SZWQ27D162B,围棋N6-1段班,围棋L3-3段春季下班（春下12次课100）,通用,12,12,1080,1080,90.0,"	0.00",L3,L3,常规体系,常规体系,围棋L3-3段春季下班,围棋L3-3段春季下班,否,,连季续,三年级,三年级,三年级,1800.00,聂翰林(435932),SZWQ27D161A,春季下,春季,正常,2027-03-27,2027-03-27,已审核,走读,常规面授,常规面授,,12,2026-08-28,周六10:40-12:10,"有教材,开课前领取",2027-06-12,2,素养素质(智学),雨花家园204教室,雨花家园204教室,班级刷卡,12人,素质,雨花家园教学区,2027-06-12,8,10,围棋L3
"素养智学部",围棋,围棋,围棋,SZWQ27D162A,围棋N6-1段班,围棋L3-3段春季上班（春上3次课100）,通用,3,3,270,270,90.0,"	0.00",L3,L3,常规体系,常规体系,围棋L3-3段春季上班,围棋L3-3段春季上班,否,,连季续,三年级,三年级,三年级,450.00,聂翰林(435932),SZWQ27D161B,春季上,春季,正常,2027-03-06,2027-03-06,已审核,走读,常规面授,常规面授,,12,2026-08-28,周六10:40-12:10,"有教材,开课前领取",2027-03-20,2,素养素质(智学),雨花家园204教室,雨花家园204教室,班级刷卡,12人,素质,雨花家园教学区,2027-03-20,8,10,围棋L3
"素养智学部",围棋,围棋,围棋,SZWQ27C162,围棋N5-2段班,围棋L3-2段寒假班（寒8次课100）,通用,8,8,720,720,90.0,"	0.00",L3,L3,常规体系,常规体系,围棋L3-2段寒假班,围棋L3-2段寒假班,否,,连季续,三年级,三年级,三年级,1200.00,聂翰林(435932),,寒假,寒假,正常,2027-01-09,2027-01-09,已审核,走读,常规面授,常规面授,,12,2026-08-28,每天10:40-12:10,"有教材,开课前领取",2027-01-16,2,素养素质(智学),雨花家园204教室,雨花家园204教室,班级刷卡,12人,素质,雨花家园教学区,2027-01-16,8,10,围棋L3
"素养智学部",围棋,围棋,围棋,SZWQ27B162B,围棋N5-1段班,围棋L3-1段秋季下班（秋下12次课）,通用,12,12,1080,1080,90.0,"	0.00",L3,L3,常规体系,常规体系,围棋L3-1段秋季下班,围棋L3-1段秋季下班,否,,连季续,三年级,三年级,三年级,1800.00,聂翰林(435932),SZWQ27B161A,秋季下,秋季,正常,2026-09-26,2026-09-26,已审核,走读,常规面授,常规面授,,12,2026-08-28,周六10:40-12:10,"有教材,开课前领取",2026-12-19,8,素养素质(智学),雨花家园204教室,雨花家园204教室,班级刷卡,12人,素质,雨花家园教学区,2026-12-19,8,10,围棋L3
"素养智学部",围棋,围棋,围棋,SZWQ27B162A,围棋N5-1段班,围棋L3-1段秋季上班（秋上3次课）,通用,3,3,270,270,90.0,"	0.00",L3,L3,常规体系,常规体系,围棋L3-1段秋季上班,围棋L3-1段秋季上班,否,,连季续,三年级,三年级,三年级,450.00,聂翰林(435932),SZWQ27B161B,秋季上,秋季,正常,2026-09-05,2026-09-05,已审核,走读,常规面授,常规面授,,12,2026-08-28,周六10:40-12:10,"有教材,开课前领取",2026-09-19,8,素养素质(智学),雨花家园204教室,雨花家园204教室,班级刷卡,12人,素质,雨花家园教学区,2026-09-19,8,10,围棋L3
"素养智学部",书法,书法,书法,XZ227C0005,素质成长营（写字2）（寒）,一年级书法寒假ZT1班（默认线下1）,通用,9,9,810,810,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,一年级书法寒假ZT1班,一年级书法寒假ZT1班,否,,不可续,一年级,一年级,一年级,877.50,廖思年(342029),,寒假,寒假,正常,2027-01-10,2027-01-10,已审核,走读,常规面授,常规面授,,15,2026-08-08,每天16:30-18:00,"有教材,开课前领取",2027-01-18,2,素养素质(智学),月亮岛307教室,月亮岛307教室,班级刷卡,12人,素质,月亮岛教学区,2027-01-18,7,8,书法2
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2752A,雅思大学生直通车高级班（A1）,雅思大学生直通车高级班（FY26-A）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,刘若凡(661222),,"春季,暑假,秋季,寒假",,正常,2026-09-19,2026-09-19,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-08-23,"周六08:00-10:00,10:10-12:10,13:30-15:30
","有教材,开课前领取",2027-01-23,0,国外考试部,天马教学区,天马04教室,班级刷卡,6人,国外考试部,天马教学区,2027-01-23,4,5,
