"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0001,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,史好(621266),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,13,素养素质(智学),东塘207教室,东塘207教室,班级刷卡,15人,素养,东塘教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM427A0106,双语绘本4C（暑）,双语故事表演L4暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L4,L4,常规体系,常规体系,双语故事表演L4暑假B2班,四年级双语故事表演暑假L4班,否,,连季续,四年级,四年级,四年级,2000.00,史好(621266),,暑假,暑假,正常,2026-07-23,2026-07-23,已审核,走读,常规面授,常规面授,,19,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-02,13,素养素质(智学),浏城桥514教室（新）,浏城桥514教室（新）,班级刷卡,15人,素养,浏城桥教学区,2026-08-02,10,12,分级阅读4
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW227A0005,脑力思维2B（暑）,脑力与思维L2暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,脑力与思维L2暑假B1班,二年级脑力与思维暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,肖静媛(659914),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,14,素养素质(智学),美林银谷302教室,美林银谷302教室,班级刷卡,15人,素养,美林银谷教学区,2026-08-28,10,12,思维2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0167,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,佘语嫣(618513),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,6,素养素质(智学),雨花家园302教室,雨花家园302教室,班级刷卡,15人,素养,雨花家园教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0050,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,贾逸晴(675564),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,15,素养素质(智学),月亮岛306教室,月亮岛306教室,班级刷卡,15人,素养,月亮岛教学区,2026-08-28,10,12,分级阅读2
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW227A0001,博文口才 2（暑）,博文妙笔L2暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,博文妙笔L2暑假B1班,二年级博文妙笔暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,杨紫薇(365245),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,7,素养素质(智学),月亮岛303教室,月亮岛303教室,班级刷卡,15人,素养,月亮岛教学区,2026-08-28,10,12,语商表达2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0077,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,朱卓(384353),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,17,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,14,素养素质(智学),雨花家园307A教室,雨花家园307A教室,班级刷卡,15人,素养,雨花家园教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0136,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,王维(418456),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,9,素养素质(智学),方圆荟305自习室,方圆荟305自习室,班级刷卡,15人,素养,方圆荟智慧空间,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0089,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,贾逸晴(675564),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,16,素养素质(智学),月亮岛306教室,月亮岛306教室,班级刷卡,15人,素养,月亮岛教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0139,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,蔡好(398982),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,12,素养素质(智学),井湾子教学区209教室,井湾子教学区209教室,班级刷卡,15人,素养,井湾子教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0098,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,陈静(365957),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,13,素养素质(智学),东塘201教室,东塘201教室,班级刷卡,15人,素养,东塘教学区,2026-08-28,10,12,分级阅读3
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW327A0029,脑力思维3B（暑）,脑力与思维L3暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,脑力与思维L3暑假B1班,三年级脑力与思维暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,邹沁婷(364799),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,17,素养素质(智学),洋湖新城319教室,洋湖新城319教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,思维3
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW327A0015,博文口才 3（暑）,博文妙笔L3暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,博文妙笔L3暑假B1班,三年级博文妙笔暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,邓烜文(361713),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,14,素养素质(智学),洋湖新城307教室,洋湖新城307教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,语商表达3
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW327A0006,博文口才 3（暑）,博文妙笔L3暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,博文妙笔L3暑假B1班,三年级博文妙笔暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,陈镜如(433197),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,18,素养素质(智学),雨花家园308教室,雨花家园308教室,班级刷卡,15人,素养,雨花家园教学区,2026-08-28,10,12,语商表达3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0124,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,徐欢(612651),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,17,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,17,素养素质(智学),梅溪湖南206教室,梅溪湖南206教室,班级刷卡,15人,素养,梅溪湖南教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0105,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,刘廷(368042),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,20,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,20,素养素质(智学),星沙筑梦202教室,星沙筑梦202教室,班级刷卡,15人,素养,星沙筑梦教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0044,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,童斌(694181),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,16,素养素质(智学),中信302教室,中信302教室,班级刷卡,15人,素养,中信教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM627A0036,双语绘本C6（暑）,双语故事表演L6暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L6,L6,常规体系,常规体系,双语故事表演L6暑假B2班,六年级双语故事表演暑假L6班,否,,连季续,六年级(小学),六年级,六年级,2000.00,朱文韬(383983),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,24,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,19,素养素质(智学),东塘206教室,东塘206教室,班级刷卡,15人,素养,东塘教学区,2026-08-28,10,12,故事会6
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0040,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,颜芬芬(430608),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,14,素养素质(智学),八方小区204教室,八方小区204教室,班级刷卡,15人,素养,八方小区教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0057,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,颜芬芬(430608),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,10,素养素质(智学),八方小区204教室,八方小区204教室,班级刷卡,15人,素养,八方小区教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM627A0080,双语绘本C6（暑）,双语故事表演L6暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L6,L6,常规体系,常规体系,双语故事表演L6暑假B2班,六年级双语故事表演暑假L6班,否,,连季续,六年级(小学),六年级,六年级,2000.00,王静静(252025),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,10,素养素质(智学),井湾子教学区215教室,井湾子教学区215教室,班级刷卡,15人,素养,井湾子教学区,2026-08-28,10,12,故事会6
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0032,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,彭娟(409141),,暑假,暑假,正常,2026-07-23,2026-07-23,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-02,14,素养素质(智学),美林银谷314教室,美林银谷314教室,班级刷卡,15人,素养,美林银谷教学区,2026-08-02,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0060,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,吴灿红(662111),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,11,素养素质(智学),井湾子教学区213教室,井湾子教学区213教室,班级刷卡,15人,素养,井湾子教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0035,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,陶思蓉(395723),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,16,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,14,素养素质(智学),美林银谷311教室,美林银谷311教室,班级刷卡,15人,素养,美林银谷教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM427A0024,双语绘本4C（暑）,双语故事表演L4暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L4,L4,常规体系,常规体系,双语故事表演L4暑假B2班,四年级双语故事表演暑假L4班,否,,连季续,四年级,四年级,四年级,2000.00,钟雨鑫(632994),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,9,素养素质(智学),洋湖卓伯根204教室,洋湖卓伯根204教室,班级刷卡,15人,素养,洋湖卓伯根教学区,2026-08-28,10,12,分级阅读4
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0164,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,钟雨鑫(632994),,暑假,暑假,正常,2026-07-23,2026-07-23,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-02,14,素养素质(智学),洋湖卓伯根205教室,洋湖卓伯根205教室,班级刷卡,15人,素养,洋湖卓伯根教学区,2026-08-02,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0006,双语绘本2B（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,吴灿红(662111),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,10,素养素质(智学),井湾子教学区213教室,井湾子教学区213教室,班级刷卡,15人,素养,井湾子教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0251,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,何丽萍(640266),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-04-13,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-28,10,素养素质(智学),二十四品302教室,二十四品302教室,班级刷卡,15人,素养,二十四品教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM127A0023,双语绘本1C（暑）,双语故事表演L1暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L1,L1,常规体系,常规体系,双语故事表演L1暑假B2班,一年级双语故事表演暑假L1班,否,,连季续,一年级,一年级,一年级,2100.00,佘语嫣(618513),,暑假,暑假,正常,2026-07-23,2026-07-23,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-02,5,素养素质(智学),雨花家园302教室,雨花家园302教室,班级刷卡,15人,素养,雨花家园教学区,2026-08-02,10,12,分级阅读1
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW127A0010,博文口才 1（暑）,博文妙笔L1暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L1,L1,常规体系,常规体系,博文妙笔L1暑假B1班,一年级博文妙笔暑假L1班,否,,连季续,一年级,一年级,一年级,2100.00,奉婷(264312),,暑假,暑假,正常,2026-07-23,2026-07-23,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",2026-08-02,9,素养素质(智学),西子花苑旗舰店209教室,西子花苑旗舰店209教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-08-02,10,12,语商表达1
"素养智学部",机器人,机器人,机器人,SZ27AJQ061,取消（取消）机器人L1-1段班,取消机器人L1暑假班（暑10次课）,通用,10,0,900,900,90.0,"	0.00",L1,L1,常规体系,常规体系,机器人L1暑假班,机器人L1暑假班,否,,连季续,一年级,一年级,一年级,1800.00,彭开云(450665),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2025-07-31,每天08:50-10:20（上5休1）,无教材,,0,素养素质(智学),雨花家园教学区,,班级刷卡,12人,素质,雨花家园教学区,2026-08-28,8,10,机器人-L1
"素养智学部",机器人,机器人,机器人,SZ27AJQ046,取消（取消）机器人L2-3段班,取消机器人L2暑假班（暑10次课）,通用,10,0,900,900,90.0,"	0.00",L2,L2,常规体系,常规体系,机器人L2暑假班,机器人L2暑假班,否,,连季续,二年级,二年级,二年级,1800.00,易志强(653504),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2025-07-31,每天10:40-12:10（上5休1）,无教材,,0,素养素质(智学),西子花苑03自习室,西子花苑03自习室,班级刷卡,12人,素质,西子花苑智慧空间,2026-08-27,8,10,机器人L2
"素养智学部",编程,编程,编程,SZ27AJQ003,取消（取消）编程L4-4段班,取消编程L4-4段暑假班（暑10次课）,通用,10,0,1200,1200,120.0,"	0.00",L4,L4,常规体系,常规体系,编程L4-4段暑假班,编程L4-4段暑假班,否,,连季续,四年级,四年级,四年级,2400.00,赵宇熙(374630),,暑假,暑假,取消班,2026-08-18,,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2025-07-31,每天10:40-12:40（上5休1）,无教材,,0,素养素质(智学),湘江世纪城312教室,湘江世纪城312教室,班级刷卡,12人,素质,湘江世纪城教学区,2026-08-27,8,10,编程L4
"素养智学部",机器人,机器人,机器人,SZ27AJQ093,取消（取消）机器人S3-3段班,取消机器人S3暑假班（暑10次课）,通用,10,0,900,900,90.0,"	0.00",S3,S3,常规体系,常规体系,机器人S3暑假班,机器人S3暑假班,否,,连季续,S3,S3,S3,1800.00,皮妮芳(433194),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2025-11-14,每天10:40-12:10（上5休1）,无教材,,0,素养素质(智学),梅岭国际212A教室,梅岭国际212A教室,班级刷卡,12人,素质,梅岭国际教学区,2026-08-27,8,10,机器人-S3
"素养智学部",编程,编程,编程,SZ27AJQ117,取消（取消）编程L3-1段班,取消编程L3-1段暑假班（暑10次课）,通用,10,0,1200,1200,120.0,"	0.00",L3,L3,常规体系,常规体系,编程L3-1段暑假班,编程L3-1段暑假班,否,,连季续,三年级,三年级,三年级,2400.00,赵宇熙(374630),,暑假,暑假,取消班,2026-08-18,,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2025-11-03,每天10:40-12:40（上5休1）,"有教材,开课前领取",,0,素养素质(智学),方圆荟302自习室,方圆荟302自习室,班级刷卡,12人,素质,方圆荟智慧空间,2026-08-28,8,10,编程-L3
"素养智学部",编程,编程,编程,SZ27AJQ043,取消（取消）编程L3-4段班,取消编程L3-4段暑假班（暑10次课）,通用,10,0,1200,1200,120.0,"	0.00",L3,L3,常规体系,常规体系,编程L3-4段暑假班,编程L3-4段暑假班,否,,连季续,三年级,三年级,三年级,2400.00,张智博(411871),,暑假,暑假,取消班,2026-08-18,,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2025-07-31,每天16:00-18:00（上5休1）,无教材,,0,素养素质(智学),梅岭国际211教室,梅岭国际211教室,班级刷卡,12人,素质,梅岭国际教学区,2026-08-27,8,10,编程-L3
"素养智学部",编程,编程,编程,SZ27AJQ112,取消（取消）编程L3-1段班,取消编程L3-1段暑假班（暑10次课）,通用,10,0,1200,1200,120.0,"	0.00",L3,L3,常规体系,常规体系,编程L3-1段暑假班,编程L3-1段暑假班,否,,连季续,三年级,三年级,三年级,2400.00,曹子健(434107),,暑假,暑假,取消班,2026-08-18,,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2025-11-03,每天10:40-12:40（上5休1）,无教材,,0,素养素质(智学),洋湖新城309教室,洋湖新城309教室,班级刷卡,12人,素质,洋湖新城教学区,2026-08-28,8,10,编程-L3
"素养智学部",编程,编程,编程,SZ27AJQ032,取消（取消）编程L3-4段班,取消编程L3-4段暑假班（暑10次课）,通用,10,0,1200,1200,120.0,"	0.00",L3,L3,常规体系,常规体系,编程L3-4段暑假班,编程L3-4段暑假班,否,,连季续,三年级,三年级,三年级,2400.00,张智博(411871),,暑假,暑假,取消班,2026-08-18,,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2025-07-31,每天09:00-11:00（上5休1）,无教材,,0,素养素质(智学),梅岭国际教学区,,班级刷卡,12人,素质,梅岭国际教学区,2026-08-27,8,10,编程-L3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0153,取消双语绘本3C（暑）,取消双语故事表演L3暑假B1班,通用,10,0,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B1班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,田晶灵(414721),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2026-02-26,每天18:40-20:30(上5休1),"有教材,开课前领取",,0,素养素质(智学),洋湖新城302教室,洋湖新城302教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0192,取消双语绘本2C（暑）,取消双语故事表演L2暑假B1班,通用,10,0,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B1班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,潘叶姣(364005),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",,0,素养素质(智学),洋湖新城313教室,洋湖新城313教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0117,取消双语绘本2C（暑）,取消双语故事表演L2暑假B1班,通用,10,0,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B1班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,蒋毅(467949),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2026-02-26,每天13:50-15:40(上5休1),"有教材,开课前领取",,0,素养素质(智学),洋湖新城303教室,洋湖新城303教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0089,取消双语绘本2C（暑）,取消双语故事表演L2暑假B1班,通用,10,0,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B1班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,蒋毅(467949),,暑假,暑假,取消班,2026-08-18,,已审核,走读,常规面授,常规面授,,0,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",,0,素养素质(智学),洋湖新城303教室,洋湖新城303教室,班级刷卡,15人,素养,洋湖新城教学区,2026-08-28,10,12,分级阅读2
"素养智学部",数学,数学,数学,SXZX6A0008,取消SX暑假毕业指导专项6,取消学习机托管六年级数学暑假YL1服务,通用,12,0,1440,1440,120.0,"	0.00",YL1,YL1,专项体系,专项体系,学习机托管六年级数学暑假YL1服务,六年级数学暑假体验班,否,,不可续,六年级(小学),六年级,六年级,1440.00,张媛媛(164583),,暑假,暑假,取消班,2026-07-23,,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,0,2026-04-17,每天10:40-12:40(上6休1）,"有教材,开课前领取",,0,学习机托管(智学),雨花家园410自习室,雨花家园410自习室,班级刷卡,24人,学习机托管,雨花家园智慧空间,2026-08-04,12,14,
